worker, file, time 
19, 22, 22.08564782142639 
22, 6, 17.14394783973694 
23, 38, 51.050583839416504 
8, 52, 52.325769662857056 
1, 74, 336.649799823761 
15, 10, 12.628515720367432 
20, 60, 67.18662428855896 
19, 52, 60.40967679023743 
29, 74, 116.20794129371643 
17, 46, 49.372283697128296 
23, 58, 80.69183373451233 
8, 60, 64.42706489562988 
2, 74, 180.57193064689636 
14, 34, 32.29498314857483 
2, 12, 26.93377161026001 
28, 74, 121.03656339645386 
7, 54, 54.45544171333313 
21, 18, 17.151291370391846 
7, 24, 24.698627471923828 
11, 22, 21.771140813827515 
3, 46, 70.30164313316345 
13, 78, 84.24842882156372 
22, 50, 76.65033268928528 
14, 24, 21.952948093414307 
1, 18, 62.531166791915894 
29, 30, 32.23883867263794 
13, 12, 15.217392683029175 
31, 42, 55.7521767616272 
27, 8, 7.013951301574707 
27, 56, 85.49580359458923 
13, 72, 82.49412631988525 
4, 50, 54.91702890396118 
6, 58, 62.530778884887695 
23, 50, 70.30372309684753 
26, 10, 10.888183116912842 
9, 56, 56.07828140258789 
24, 40, 50.770366191864014 
29, 42, 59.24232339859009 
18, 28, 38.770567893981934 
12, 28, 34.33642840385437 
12, 50, 48.91744327545166 
1, 44, 158.01319408416748 
32, 56, 89.54686069488525 
12, 26, 27.091795921325684 
29, 50, 70.33637738227844 
4, 36, 48.70767521858215 
7, 28, 36.72459959983826 
30, 52, 75.75500178337097 
26, 74, 119.10500001907349 
12, 48, 45.48019242286682 
17, 8, 9.273742914199829 
7, 74, 75.47898840904236 
31, 78, 128.67620944976807 
22, 8, 7.469540596008301 
17, 28, 31.88752245903015 
4, 20, 30.5545175075531 
28, 58, 87.48425436019897 
18, 6, 8.179067611694336 
19, 30, 32.970731019973755 
21, 14, 14.843792915344238 
20, 26, 32.131757974624634 
4, 70, 88.62647438049316 
21, 72, 109.08874273300171 
20, 20, 28.605369806289673 
19, 40, 39.36261582374573 
16, 40, 38.536683320999146 
20, 54, 64.02646255493164 
27, 10, 10.375330686569214 
30, 56, 97.4872076511383 
20, 6, 6.828470230102539 
21, 6, 9.850364446640015 
20, 10, 10.631483554840088 
2, 50, 105.34713840484619 
8, 68, 68.82283186912537 
24, 54, 86.97926330566406 
3, 50, 73.68083953857422 
20, 56, 72.36342072486877 
18, 58, 68.84897637367249 
18, 72, 91.2023651599884 
22, 22, 26.751803159713745 
7, 58, 56.241997718811035 
21, 70, 101.64265441894531 
25, 32, 43.55871820449829 
12, 4, 9.106215000152588 
14, 12, 11.593254566192627 
6, 54, 53.27708292007446 
16, 58, 56.92504405975342 
30, 40, 49.901816606521606 
15, 48, 54.93881034851074 
32, 34, 48.00766944885254 
24, 58, 79.85699009895325 
23, 62, 95.03276753425598 
11, 24, 23.782064199447632 
16, 24, 20.43071174621582 
23, 56, 77.62117004394531 
11, 52, 55.89520716667175 
16, 30, 29.674184799194336 
2, 58, 134.53251910209656 
29, 48, 75.59612464904785 
6, 26, 27.16313934326172 
2, 44, 91.09591031074524 
25, 30, 33.238330125808716 
23, 46, 57.07509446144104 
2, 18, 45.001030921936035 
15, 64, 77.63677597045898 
3, 52, 88.42967534065247 
27, 44, 55.79951071739197 
23, 78, 115.11919808387756 
5, 64, 74.51469039916992 
15, 36, 41.588072538375854 
12, 32, 38.17932462692261 
2, 72, 164.912700176239 
29, 20, 23.506738901138306 
10, 78, 80.50339674949646 
16, 28, 30.00934600830078 
13, 68, 78.42548179626465 
13, 22, 18.77969527244568 
3, 64, 97.9904215335846 
7, 32, 37.85942077636719 
32, 28, 24.376498460769653 
3, 10, 23.517714500427246 
28, 24, 33.07431364059448 
21, 28, 40.74389338493347 
26, 58, 96.06115412712097 
11, 70, 74.71245861053467 
12, 58, 67.13766932487488 
4, 64, 78.24940490722656 
26, 12, 19.533331871032715 
16, 26, 36.91415882110596 
21, 20, 19.5756778717041 
26, 52, 74.8285744190216 
32, 72, 117.82482171058655 
21, 76, 110.4188289642334 
29, 66, 106.90045189857483 
21, 2, 9.49769377708435 
27, 62, 93.84192490577698 
22, 28, 30.86561417579651 
14, 2, 5.446878671646118 
19, 4, 6.535477876663208 
10, 62, 68.8395426273346 
5, 6, 7.958206415176392 
4, 16, 18.895837783813477 
1, 30, 148.22167801856995 
10, 46, 46.213064432144165 
25, 36, 50.276294469833374 
25, 22, 30.064729690551758 
5, 24, 27.158317804336548 
5, 58, 63.71797704696655 
13, 8, 7.389458894729614 
10, 30, 29.64468026161194 
27, 16, 17.642248153686523 
25, 42, 62.505863666534424 
20, 40, 52.34805154800415 
14, 58, 66.47309398651123 
3, 76, 125.65659809112549 
25, 60, 108.92642164230347 
8, 30, 31.08150053024292 
29, 60, 102.30885457992554 
25, 40, 68.46796989440918 
6, 70, 72.11067843437195 
27, 48, 67.21526384353638 
30, 14, 13.971968173980713 
21, 52, 64.79152870178223 
10, 44, 44.23269057273865 
24, 8, 10.365134477615356 
18, 38, 39.720911741256714 
12, 14, 16.090440034866333 
17, 10, 13.766640663146973 
12, 10, 17.52351140975952 
19, 38, 41.20911121368408 
25, 72, 123.12577056884766 
1, 42, 176.057799577713 
30, 44, 58.504268169403076 
5, 78, 84.38950634002686 
17, 40, 50.043713092803955 
31, 4, 17.036885976791382 
18, 70, 87.14972567558289 
9, 60, 66.67933320999146 
21, 64, 84.01275658607483 
10, 64, 65.63127422332764 
8, 4, 5.507279872894287 
5, 2, 5.547070264816284 
1, 4, 20.667572021484375 
28, 46, 74.99752473831177 
15, 28, 28.851380348205566 
6, 64, 73.7413957118988 
23, 4, 7.488217830657959 
5, 12, 15.452619552612305 
20, 28, 44.51810550689697 
31, 46, 86.43653583526611 
6, 10, 19.94882845878601 
31, 12, 17.28722333908081 
20, 24, 36.03613257408142 
30, 36, 40.685272216796875 
21, 4, 6.2021050453186035 
22, 18, 20.628188371658325 
24, 76, 135.40286302566528 
5, 34, 42.894851207733154 
17, 30, 24.607360363006592 
26, 34, 36.7314989566803 
5, 54, 63.11598992347717 
1, 26, 146.3784031867981 
29, 38, 65.2312581539154 
32, 60, 100.48004937171936 
20, 30, 28.47050189971924 
4, 40, 39.65916061401367 
16, 56, 68.38199400901794 
18, 20, 26.54347062110901 
12, 24, 30.033474922180176 
22, 20, 24.867154121398926 
1, 10, 40.3698992729187 
20, 44, 55.11558198928833 
10, 68, 69.4321436882019 
13, 2, 9.700225591659546 
7, 48, 51.87524747848511 
17, 24, 22.08466649055481 
3, 66, 109.06337428092957 
4, 76, 89.26340413093567 
12, 60, 66.88014650344849 
19, 48, 54.00863790512085 
23, 60, 97.51878333091736 
28, 62, 95.2658519744873 
13, 58, 62.42435646057129 
27, 52, 94.16946744918823 
26, 22, 20.621117115020752 
24, 10, 10.466424703598022 
7, 42, 43.011173486709595 
17, 76, 88.47100710868835 
18, 12, 13.51882004737854 
27, 74, 133.52379179000854 
10, 36, 37.676974296569824 
13, 4, 1.7019505500793457 
29, 72, 127.9482421875 
22, 10, 13.75707745552063 
20, 78, 108.98914170265198 
7, 34, 46.66319751739502 
26, 68, 99.31754803657532 
22, 70, 122.75426054000854 
12, 6, 5.601292371749878 
22, 56, 66.93851852416992 
22, 26, 30.480642080307007 
19, 26, 36.389994859695435 
25, 58, 100.36176466941833 
10, 60, 67.61189651489258 
31, 72, 124.630366563797 
5, 36, 37.461429595947266 
27, 76, 134.3797459602356 
4, 14, 15.659222841262817 
12, 72, 81.15845012664795 
2, 30, 85.33350253105164 
10, 72, 75.92033767700195 
28, 50, 68.46237754821777 
25, 70, 122.91213989257812 
28, 56, 78.24040484428406 
32, 14, 14.952362775802612 
1, 36, 152.0476644039154 
15, 4, 12.300239562988281 
15, 38, 35.63490152359009 
4, 12, 16.99078130722046 
3, 32, 47.82235527038574 
28, 4, 9.563992500305176 
30, 64, 109.51733589172363 
13, 42, 43.248029708862305 
14, 54, 63.20000457763672 
31, 68, 116.20601558685303 
1, 76, 350.8816022872925 
5, 38, 39.80492687225342 
4, 78, 98.52805161476135 
12, 76, 86.03863453865051 
10, 48, 53.103360652923584 
18, 24, 27.542919397354126 
7, 8, 11.445791482925415 
25, 66, 107.88613605499268 
11, 48, 50.48465156555176 
29, 18, 16.602112770080566 
17, 42, 43.82715439796448 
23, 36, 45.65012240409851 
24, 30, 32.34762692451477 
1, 62, 276.75360083580017 
32, 52, 85.05213046073914 
10, 28, 28.27711296081543 
9, 2, 4.115748167037964 
20, 18, 16.86211371421814 
30, 26, 33.048811197280884 
10, 66, 73.69800090789795 
20, 58, 90.29698181152344 
22, 32, 38.601499795913696 
10, 18, 21.495168924331665 
7, 38, 39.56287097930908 
24, 14, 17.45060396194458 
10, 4, 8.698256015777588 
21, 34, 29.27984094619751 
17, 68, 90.86794137954712 
18, 22, 28.41227698326111 
17, 12, 11.040217638015747 
27, 4, 10.830092430114746 
5, 4, 7.247699737548828 
16, 60, 74.54123377799988 
32, 26, 37.33202123641968 
4, 56, 71.21449327468872 
8, 20, 23.070926904678345 
10, 76, 89.4036123752594 
31, 14, 16.678363800048828 
14, 6, 8.955700874328613 
28, 16, 24.717633724212646 
4, 74, 90.03975009918213 
25, 38, 63.76318311691284 
28, 28, 36.336323499679565 
9, 18, 19.443992853164673 
16, 12, 13.506824731826782 
16, 52, 64.2566659450531 
30, 68, 117.76852107048035 
23, 72, 118.57030463218689 
6, 40, 44.23077154159546 
28, 48, 77.96161985397339 
4, 18, 23.467414379119873 
20, 68, 98.29344582557678 
